route_id,agency_id,route_short_name,route_long_name,route_type,route_desc,route_code
1967,1,36M,MECİDİYEKÖY AVM - CEBECİ PERONLAR,3,,36M_D_D0
1970,1,36M,CEBECİ PERONLAR - MECİDİYEKÖY AVM,3,,36M_G_D0
1973,1,36P,NECİP FAZIL KISAKÜREK - CEBECİ PERONLAR,3,,36P_D_D0
1974,1,36P,CEBECİ PERONLAR - TELEFERİK PİERRELOTİ,3,,36P_G_D0
1975,1,36P,CEBECİ PERONLAR -NECİP FAZIL KISAKÜREK,3,,36P_G_D5658
1977,1,36T,HARBİYE ASKERİ MÜZE - CEBECİ PERONLAR,3,,36T_D_D0
1982,1,36T,CEBECİ PERONLAR - HARBİYE ASKERİ MÜZE,3,,36T_G_D0
1984,1,36T,CEBECİ PERONLAR - HARBİYE ASKERİ MÜZE,3,,36T_G_D7005
1992,1,36TC,CEBECİ PERONLAR - TAŞOLUK PERONLAR,3,,36TC_D_D0
1993,1,36TC,CEBECİ PERONLAR - ARNAVUTKÖY ESENTEPE,3,SAATTE BOLLUCA-TAŞOLUK-ARNAVUTKÖY GÜZERGAHINDA HİZMET VERİR.,36TC_D_D5235
1994,1,36TC,CEBECİ PERONLAR - BOLLUCA,3,BOLLUCA'DA BİTER.,36TC_D_D5244
1995,1,36TC,CEBECİ PERONLAR - TAŞOLUK PERONLAR,3,HİCRET MAHALLESİ GÜZERGAHINDA HİZMET VERİR.,36TC_D_D5700
1996,1,36TC,CEBECİ PERONLAR - TAŞOLUK PERONLAR,3,,36TC_D_D7724
1997,1,36TC,TAŞOLUK PERONLAR - CEBECİ PERONLAR,3,,36TC_G_D0
1998,1,36TC,BOLLUCA - CEBECİ PERONLAR,3,BOLLUCA-MAHMUTBEY YOLU-TEM YOLU-TOPKAPI GÜZERGAHINDA HİZMET VERİR.,36TC_G_D5473
1999,1,36TC,TAŞOLUK PERONLAR - CEBECİ PERONLAR,3,HİCRET MAHALLESİ GÜZERGAHINDA HİZMET VERİR.,36TC_G_D5703
2000,1,36TC,BOLLUCA - MAHMUTBEY METRO,3,BOLLUCA-MAHMUTBEY METRO GÜZERGAHINDA HİZMET VERİR.,36TC_G_D5720
2001,1,36V,VEZNECİLER - ÇİMEN CAMİ,3,,36V_D_D0
2002,1,36V,ÇİMEN CAMİ - VEZNECİLER,3,,36V_G_D0
2004,1,36Y,MAHMUTBEY METRO - TAŞOLUK PERONLAR,3,,36Y_D_D0
2005,1,36Y,TAŞOLUK PERONLAR - MAHMUTBEY METRO,3,,36Y_G_D0
2006,1,36YM,MECİDİYEKÖY MEZARLIK - YUNUS EMRE MAHALLESİ,3,,36YM_D_D0
2007,1,36YM,MECİDİYEKÖY MEZARLIK - YUNUS EMRE MAHALLESİ,3,MECİDİYEKÖY MEZARLIK-ZİNCİRLİKUYU-LEVENT-YUNUS EMRE MAH. GÜZERGAHINDA HİZMET VERİR.,36YM_D_D5630
2009,1,36YM,YUNUS EMRE MAHALLESİ - MECİDİYEKÖY MEZARLIK,3,,36YM_G_D0
2010,1,36YM,YUNUS EMRE MAHALLESİ - YUNUS EMRE MAHALLESİ,3,,36YM_G_D5616
2013,1,36YS,ARNAVUTKÖY PERONLAR - YASSIÖREN,3,,36YS_D_D0
2014,1,36YS,YASSIÖREN - ARNAVUTKÖY PERONLAR,3,,36YS_G_D0
2015,1,37,YEŞİLPINAR - YEŞİLPINAR,3,,37_G_D0
2016,1,37E,EMİNÖNÜ - ÇIRÇIR METRO,3,,37E_D_D0
2017,1,37E,EMİNÖNÜ - ÇIRÇIR METRO,3,,37E_D_D5580
2018,1,37E,ÇIRÇIR METRO - EMİNÖNÜ,3,,37E_G_D0
2019,1,37E,ÇIRÇIR METRO - ALİBEYKÖY İTFAİYE,3,,37E_G_D5579
2020,1,37E,ÇIRÇIR METRO - ALİBEYKÖY İTFAİYE,3,,37E_G_D5637
2021,1,37E,ÇIRÇIR METRO - ALİBEYKÖY İTFAİYE,3,,37E_G_D5661
2022,1,37E,YILDIZTABYA - EMİNÖNÜ,3,,37E_G_D5662
2023,1,37M,MECİDİYEKÖY AVM - ÇIRÇIR METRO,3,,37M_D_D0
2024,1,37M,MECİDİYEKÖY AVM - ÇIRÇIR METRO,3,,37M_D_D4428
2026,1,37M,ÇIRÇIR METRO - MECİDİYEKÖY AVM,3,,37M_G_D0
2027,1,37M,HASDAL - MECİDİYEKÖY AVM,3,,37M_G_D4503
2028,1,37M,ÇIRÇIR METRO - MECİDİYEKÖY AVM,3,,37M_G_D4539
2030,1,37T,GÜMÜŞSUYU PERON - ÇIRÇIR METRO,3,,37T_D_D0
2031,1,37T,GÜMÜŞSUYU PERON - ÇIRÇIR METRO,3,KAĞITHANE GARAJI GÜZERGAHINDAN HİZMET VERİR.,37T_D_D4512
2032,1,37T,ÇIRÇIR METRO - GÜMÜŞSUYU PERON,3,,37T_G_D0
2033,1,37T,ÇIRÇIR METRO - GÜMÜŞSUYU PERON,3,,37T_G_D3878
2034,1,37T,ÇIRÇIR METRO - RUMELİ HİSARÜSTÜ,3,SAATTE YILDIZTABYA'DAN PARK OTEL'E GİDER.,37T_G_D3943
2036,1,37Y,VEZNECİLER - ÇIRÇIR METRO,3,,37Y_D_D0
2037,1,37Y,VEZNECİLER - YILDIZTABYA,3,,37Y_D_D5582
2038,1,37Y,ÇIRÇIR METRO - VEZNECİLER,3,,37Y_G_D0
2039,1,37Y,YILDIZTABYA ESENTEPE - ŞEHİT OSMAN BODUR - VEZNECİLER,3,,37Y_G_D5581
2040,1,37Y,ALİBEYKÖY ANADOLU LİSESİ - VEZNECİLER,3,,37Y_G_D5691
2041,1,38,AKSARAY - SULTANGAZİ PERONLAR,3,,38_D_D0
2045,1,38,SULTANGAZİ PERONLAR - AKSARAY RİNG,3,,38_G_D0
2047,1,38,SULTANGAZİ PERONLAR - AKSARAY,3,,38_G_D5570
2054,1,38B,VEZNECİLER - SULTANGAZİ PERONLAR,3,,38B_D_D0
2058,1,38B,SULTANGAZİ PERONLAR - VEZNECİLER,3,,38B_G_D0
2060,1,38B,FEVZİ ÇAKMAK MAHALLESİ - VEZNECİLER,3,FEVZİ ÇAKMAK MAHALLESİNDEN BAŞLAR.,38B_G_D5577
2061,1,38B,SULTANGAZİ PERONLAR - VEZNECİLER,3,SAATTE CENGİZ TOPEL CADDESİ GÜZERGAHINDAN HİZMET VERİR.,38B_G_D7062
2065,1,38E,EMİNÖNÜ - GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ,3,,38E_D_D0
2069,1,38E,GAZİOSMANPAŞA EĞİTİM VE ARAŞTIRMA HASTANESİ - EMİNÖNÜ,3,,38E_G_D0
2071,1,38E,YENİ MAHALLE METRO - EMİNÖNÜ,3,KÜÇÜKKÖY-EMİNÖNÜ GÜZERGAHINDA HİZMET VERİR.,38E_G_D5465
